time,Open,High,Low,Close,Volume,Close time,Quote volume,Number of trades,Taker base volume,Taker quote volume
2024-02-04 00:00:00+00:00,43082.95,43488.0,42546.79,43200.0,29672.14418,2024-02-02 23:59:59.999000+00:00,1277919437.2905612,1086342.0,15645.5711,673834785.747791
2024-02-05 00:00:00+00:00,43199.99,43380.01,42880.0,43011.09,12033.40998,2024-02-03 23:59:59.999000+00:00,518775350.0336009,609962.0,5691.78572,245377398.5105957
2024-02-06 00:00:00+00:00,43011.1,43119.04,42222.0,42582.88,17066.89404,2024-02-04 23:59:59.999000+00:00,730999557.7083682,931235.0,8427.12671,360928641.0597722
2024-02-07 00:00:00+00:00,42582.88,43569.76,42258.1,42708.7,29467.75905,2024-02-05 23:59:59.999000+00:00,1262620640.5407174,1317397.0,14984.06962,642077579.5827268
2024-02-08 00:00:00+00:00,42708.7,43399.98,42574.0,43098.95,24675.85433,2024-02-06 23:59:59.999000+00:00,1061049582.6002768,1120760.0,12810.98205,550866463.7409194
2024-02-09 00:00:00+00:00,43098.96,44396.5,42788.0,44349.6,34392.59915,2024-02-07 23:59:59.999000+00:00,1496013692.382922,1378809.0,17755.87738,772721372.4443885
2024-02-10 00:00:00+00:00,44349.6,45614.3,44331.1,45288.65,45439.62231,2024-02-08 23:59:59.999000+00:00,2042912128.1517663,1863650.0,22731.52397,1021963499.800335
2024-02-11 00:00:00+00:00,45288.66,48200.0,45242.12,47132.77,73503.481,2024-02-09 23:59:59.999000+00:00,3453043306.420976,2323884.0,37360.96419,1754880225.38021
2024-02-12 00:00:00+00:00,47132.78,48170.0,46800.0,47751.09,24802.35936,2024-02-10 23:59:59.999000+00:00,1176079377.6922762,1323421.0,12740.69912,604397015.51796
2024-02-13 00:00:00+00:00,47751.08,48592.66,47557.16,48299.99,29958.80837,2024-02-11 23:59:59.999000+00:00,1443314885.7714052,1407270.0,15741.38294,758411879.955689
2024-02-14 00:00:00+00:00,48300.0,50334.82,47710.01,49917.27,59009.96705,2024-02-12 23:59:59.999000+00:00,2898220863.0181804,1939394.0,30797.43359,1512688561.6888654
2024-02-15 00:00:00+00:00,49917.28,50368.61,48300.95,49699.59,55551.56706,2024-02-13 23:59:59.999000+00:00,2745025370.067447,1741811.0,28409.79337,1403783512.6809905
2024-02-16 00:00:00+00:00,49699.6,52043.71,49225.01,51795.17,57046.37401,2024-02-14 23:59:59.999000+00:00,2919604456.723313,1859392.0,29664.5183,1518339681.334602
2024-02-17 00:00:00+00:00,51795.17,52816.62,51314.0,51880.0,53816.03055,2024-02-15 23:59:59.999000+00:00,2802825737.9920154,1786569.0,26722.58656,1391971339.715806
2024-02-18 00:00:00+00:00,51880.01,52572.08,51566.0,52124.11,37772.25318,2024-02-16 23:59:59.999000+00:00,1965003863.9713345,1583711.0,18309.89888,952708587.7324988
2024-02-19 00:00:00+00:00,52124.1,52162.82,50625.0,51642.64,25674.00622,2024-02-17 23:59:59.999000+00:00,1319908544.979089,1427773.0,12655.51593,650426057.1976154
2024-02-20 00:00:00+00:00,51642.64,52377.0,51163.28,52137.67,21992.10363,2024-02-18 23:59:59.999000+00:00,1139209588.4334626,1375422.0,11281.34692,584447328.1142722
2024-02-21 00:00:00+00:00,52137.68,52488.77,51677.0,51774.73,29534.99432,2024-02-19 23:59:59.999000+00:00,1539600521.6007729,1542990.0,15266.36204,795825023.6442236
2024-02-22 00:00:00+00:00,51774.74,52985.0,50760.37,52258.82,49614.47318,2024-02-20 23:59:59.999000+00:00,2574874999.3787174,1971912.0,24994.25062,1297330385.005093
2024-02-23 00:00:00+00:00,52258.82,52366.8,50625.0,51849.39,43079.40049,2024-02-21 23:59:59.999000+00:00,2210278288.725095,1824860.0,22239.73293,1140905416.956252
2024-02-24 00:00:00+00:00,51849.38,52065.78,50940.78,51288.42,35309.44574,2024-02-22 23:59:59.999000+00:00,1820949707.158534,1688184.0,17830.4673,919599483.9078616
2024-02-25 00:00:00+00:00,51288.42,51548.54,50521.0,50744.15,30545.79544,2024-02-23 23:59:59.999000+00:00,1559143576.8296163,1487039.0,14610.80906,745820955.2560463
2024-02-26 00:00:00+00:00,50744.15,51698.0,50585.0,51568.22,16560.4211,2024-02-24 23:59:59.999000+00:00,847793393.571868,855015.0,8462.15627,433239599.4239887
2024-02-27 00:00:00+00:00,51568.21,51958.55,51279.8,51728.85,18721.63159,2024-02-25 23:59:59.999000+00:00,966951114.4504628,923992.0,9544.17672,492952522.6816389
2024-02-28 00:00:00+00:00,51728.85,54910.0,50901.44,54476.47,51256.72199,2024-02-26 23:59:59.999000+00:00,2710403072.980595,1808909.0,27198.83551,1438371804.1101012
2024-02-29 00:00:00+00:00,54476.48,57588.15,54450.13,57037.34,67194.98562,2024-02-27 23:59:59.999000+00:00,3795949115.224932,2414285.0,34970.25885,1975472154.5115736
2024-03-01 00:00:00+00:00,57037.35,64000.0,56691.85,62432.1,118763.46984,2024-02-28 23:59:59.999000+00:00,7162581994.48574,3895062.0,62066.63936,3742433894.945077
2024-03-02 00:00:00+00:00,62432.11,63676.35,60364.7,61130.98,78425.07603,2024-02-29 23:59:59.999000+00:00,4872212871.27608,3169405.0,39463.06931,2452515504.8686514
2024-03-03 00:00:00+00:00,61130.99,63114.23,60777.0,62387.9,47737.93473,2024-03-01 23:59:59.999000+00:00,2956537377.9660296,1947444.0,24195.70252,1498771144.099956
2024-03-04 00:00:00+00:00,62387.9,62433.19,61561.12,61987.28,25534.73659,2024-03-02 23:59:59.999000+00:00,1582566973.834093,1641808.0,12691.37721,786583052.0862726
2024-03-05 00:00:00+00:00,61987.28,63231.88,61320.0,63113.97,28994.90903,2024-03-03 23:59:59.999000+00:00,1804536272.9443457,1992011.0,14905.186,927868983.7308432
2024-03-06 00:00:00+00:00,63113.97,68499.0,62300.0,68245.71,84835.16005,2024-03-04 23:59:59.999000+00:00,5568877537.081252,3887853.0,45319.0864,2974396037.6857204
2024-03-07 00:00:00+00:00,68245.71,69000.0,59005.0,63724.01,132696.7813,2024-03-05 23:59:59.999000+00:00,8674526591.287142,5310706.0,65991.84526,4318205559.64365
2024-03-08 00:00:00+00:00,63724.01,67641.1,62779.14,66074.04,78738.85491,2024-03-06 23:59:59.999000+00:00,5197743036.597276,3302981.0,40344.32596,2663883160.206962
2024-03-09 00:00:00+00:00,66074.04,67980.0,65551.0,66823.17,53059.8869,2024-03-07 23:59:59.999000+00:00,3548088039.2736087,2428227.0,27935.66302,1867854683.98203
2024-03-10 00:00:00+00:00,66823.18,69990.0,66082.66,68124.19,74261.932842,2024-03-08 23:59:59.999000+00:00,5044395324.399055,2943927.0,37711.514581,2563347797.5286803
2024-03-11 00:00:00+00:00,68124.2,68541.1,67861.1,68313.27,19872.89743,2024-03-09 23:59:59.999000+00:00,1355964036.909299,1345341.0,10005.592,682720256.0028228
2024-03-12 00:00:00+00:00,68313.28,69887.61,68094.75,68955.88,38404.66835,2024-03-10 23:59:59.999000+00:00,2659307501.0945783,2139518.0,19188.79904,1328747995.9940257
2024-03-13 00:00:00+00:00,68955.88,72800.0,67024.96,72078.1,75292.825726,2024-03-11 23:59:59.999000+00:00,5352704377.618805,3043414.0,39435.855459,2803359303.286973
2024-03-14 00:00:00+00:00,72078.1,73000.0,68620.82,71452.01,68783.546691,2024-03-12 23:59:59.999000+00:00,4909667978.559339,3047890.0,34517.212933,2465202174.407226
2024-03-15 00:00:00+00:00,71452.0,73650.25,71333.31,73072.41,52659.711647,2024-03-13 23:59:59.999000+00:00,3829764501.253793,2501197.0,26787.082237,1948382241.8894603
2024-03-16 00:00:00+00:00,73072.4,73777.0,68555.0,71388.94,71757.628746,2024-03-14 23:59:59.999000+00:00,5132189849.096632,2994869.0,35676.748326,2552190396.8890066
2024-03-17 00:00:00+00:00,71388.94,72419.71,65600.0,69499.85,103334.03546,2024-03-15 23:59:59.999000+00:00,7065279917.872112,3904445.0,49844.66515,3409385750.021177
2024-03-18 00:00:00+00:00,69499.84,70043.0,64780.0,65300.63,55926.95336,2024-03-16 23:59:59.999000+00:00,3788544202.884856,2729019.0,27240.19894,1846731512.2736232
2024-03-19 00:00:00+00:00,65300.64,68904.4,64533.0,68393.48,49742.21589,2024-03-17 23:59:59.999000+00:00,3322963634.2425127,2449156.0,25328.29435,1692079618.2113106
2024-03-20 00:00:00+00:00,68393.47,68956.0,66565.2,67609.99,55691.08088,2024-03-18 23:59:59.999000+00:00,3768277912.418918,2464515.0,28529.67219,1930726566.249246
2024-03-21 00:00:00+00:00,67610.0,68124.11,61555.0,61937.4,101005.32487,2024-03-19 23:59:59.999000+00:00,6484805948.535393,3593832.0,48205.28434,3095258881.7022734
2024-03-22 00:00:00+00:00,61937.41,68100.0,60775.0,67840.51,90420.58592,2024-03-20 23:59:59.999000+00:00,5769770052.062583,3549793.0,45523.84281,2907222064.1312914
2024-03-23 00:00:00+00:00,67840.51,68240.47,64529.01,65501.27,53357.48002,2024-03-21 23:59:59.999000+00:00,3551223142.964417,2388390.0,26650.09786,1774833851.2215245
2024-03-24 00:00:00+00:00,65501.28,66649.62,62260.0,63796.64,51482.37821,2024-03-22 23:59:59.999000+00:00,3310481978.107645,2492881.0,24578.87957,1580940164.1212375
2024-03-25 00:00:00+00:00,63796.64,65999.0,63000.0,63990.01,26410.11409,2024-03-23 23:59:59.999000+00:00,1706152172.6316135,1753566.0,12749.00823,823892846.714977
2024-03-26 00:00:00+00:00,63990.02,67628.69,63772.29,67209.99,31395.78015,2024-03-24 23:59:59.999000+00:00,2059312948.6486876,1880774.0,16689.65617,1095820626.0291996
2024-03-27 00:00:00+00:00,67210.0,71150.0,66385.06,69880.01,53431.14486,2024-03-25 23:59:59.999000+00:00,3679964073.811213,2632220.0,27815.58769,1915614174.2397635
2024-03-28 00:00:00+00:00,69880.0,71561.1,69280.0,69988.0,38934.38417,2024-03-26 23:59:59.999000+00:00,2738537345.33588,2176807.0,19498.85666,1371708206.538872
2024-03-29 00:00:00+00:00,69987.99,71769.54,68359.18,69469.99,49119.35685,2024-03-27 23:59:59.999000+00:00,3426458581.943343,2453366.0,24902.3347,1737325915.8344178
2024-03-30 00:00:00+00:00,69469.99,71552.06,68903.62,70780.6,35439.03239,2024-03-28 23:59:59.999000+00:00,2500571208.0026274,1799897.0,18007.26883,1270852446.707745
2024-03-31 00:00:00+00:00,70780.6,70916.16,69009.0,69850.54,25445.08353,2024-03-29 23:59:59.999000+00:00,1779608477.3224535,1522607.0,11839.0929,828039936.6854533
2024-04-01 00:00:00+00:00,69850.53,70321.1,69540.0,69582.18,13644.61142,2024-03-30 23:59:59.999000+00:00,954555919.6855744,1110488.0,6423.89367,449436189.733619
2024-04-02 00:00:00+00:00,69582.17,71366.0,69562.99,71280.01,19396.34433,2024-03-31 23:59:59.999000+00:00,1367523707.261245,1181926.0,10142.47988,715151368.946302
2024-04-03 00:00:00+00:00,71280.0,71288.23,68062.86,69649.8,41445.32039,2024-04-01 23:59:59.999000+00:00,2876486469.465523,1893438.0,20211.15024,1402849944.782289
2024-04-04 00:00:00+00:00,69649.81,69674.23,64550.0,65463.99,71799.82793,2024-04-02 23:59:59.999000+00:00,4750030717.922425,2662410.0,35520.17401,2348263612.3034706
2024-04-05 00:00:00+00:00,65463.99,66903.63,64493.07,65963.28,39887.21778,2024-04-03 23:59:59.999000+00:00,2630556596.1359286,2172096.0,20618.58747,1360363531.1659515
2024-04-06 00:00:00+00:00,65963.27,69309.91,65064.52,68487.79,41510.48453,2024-04-04 23:59:59.999000+00:00,2795469450.572386,2000945.0,21013.32173,1415699952.0381584
2024-04-07 00:00:00+00:00,68487.8,68756.67,65952.56,67820.62,37915.23073,2024-04-05 23:59:59.999000+00:00,2555458935.236009,1901980.0,18889.98453,1273220222.7625887
2024-04-08 00:00:00+00:00,67820.63,69692.0,67447.83,68896.0,20134.28919,2024-04-06 23:59:59.999000+00:00,1373131967.764819,1171460.0,9973.86412,680800856.2096505
2024-04-09 00:00:00+00:00,68896.0,70326.29,68824.0,69360.39,21534.74433,2024-04-07 23:59:59.999000+00:00,1496213373.1855776,1269048.0,11149.90398,774906774.5282812
2024-04-10 00:00:00+00:00,69360.38,72797.99,69043.24,71620.0,45723.87624,2024-04-08 23:59:59.999000+00:00,3270853309.6629424,2037025.0,25309.90487,1811209901.716354
2024-04-11 00:00:00+00:00,71620.0,71758.19,68210.0,69146.0,39293.90242,2024-04-09 23:59:59.999000+00:00,2749007421.6421075,1804157.0,18896.53756,1321865585.238052
2024-04-12 00:00:00+00:00,69146.0,71172.08,67518.0,70631.08,42006.02377,2024-04-10 23:59:59.999000+00:00,2901564970.815804,1852170.0,20269.34809,1401023003.7318227
2024-04-13 00:00:00+00:00,70631.08,71305.89,69567.21,70006.23,31917.25595,2024-04-11 23:59:59.999000+00:00,2247473274.6162577,1658995.0,15908.49124,1120249990.7357526
2024-04-14 00:00:00+00:00,70006.22,71227.46,65086.86,67116.52,56072.86229,2024-04-12 23:59:59.999000+00:00,3843551585.3212743,2496617.0,25935.86464,1777808491.1704545
2024-04-15 00:00:00+00:00,67116.52,67929.0,60660.57,63924.51,71395.22019,2024-04-13 23:59:59.999000+00:00,4614468627.809045,3341340.0,33221.6695,2144846149.680918
2024-04-16 00:00:00+00:00,63924.52,65840.0,62134.0,65661.84,61599.17818,2024-04-14 23:59:59.999000+00:00,3946124834.6970353,2657953.0,29732.29634,1904847012.5093088
2024-04-17 00:00:00+00:00,65661.85,66867.07,62274.4,63419.99,52389.53069,2024-04-15 23:59:59.999000+00:00,3398072231.5612235,2539048.0,25206.68008,1634572976.939813
2024-04-18 00:00:00+00:00,63419.99,64365.0,61600.0,63793.39,53435.29331,2024-04-16 23:59:59.999000+00:00,3355338198.446913,2604354.0,26041.2664,1635683129.3076532
2024-04-19 00:00:00+00:00,63793.4,64499.0,59678.16,61277.37,50610.54509,2024-04-17 23:59:59.999000+00:00,3128625247.4738536,2458327.0,24346.74671,1506361259.7013583
2024-04-20 00:00:00+00:00,61277.38,64117.09,60803.35,63470.08,43601.60918,2024-04-18 23:59:59.999000+00:00,2726741448.886802,2142511.0,20870.20705,1305027167.9395082
2024-04-21 00:00:00+00:00,63470.09,65450.0,59600.01,63818.01,69774.30271,2024-04-19 23:59:59.999000+00:00,4419893235.183288,2828284.0,34941.50216,2214809735.240241
2024-04-22 00:00:00+00:00,63818.01,65419.0,63090.07,64940.59,23137.42975,2024-04-20 23:59:59.999000+00:00,1486949581.439479,1376712.0,11811.8444,759077474.2972904
2024-04-23 00:00:00+00:00,64940.58,65695.56,64237.5,64941.15,19316.42152,2024-04-21 23:59:59.999000+00:00,1254396628.1531763,1390153.0,9734.71767,632257865.0082499
2024-04-24 00:00:00+00:00,64941.15,67232.35,64500.0,66819.32,31397.99371,2024-04-22 23:59:59.999000+00:00,2071690434.976552,1816591.0,16466.05497,1086399264.6092272
2024-04-25 00:00:00+00:00,66819.32,67183.01,65765.81,66414.0,22599.90004,2024-04-23 23:59:59.999000+00:00,1502139968.7198818,1433915.0,10854.17402,721404825.847041
2024-04-26 00:00:00+00:00,66414.0,67070.43,63606.06,64289.59,33595.69637,2024-04-24 23:59:59.999000+00:00,2195714861.657656,1784897.0,16899.50969,1104368114.1058698
2024-04-27 00:00:00+00:00,64289.58,65297.94,62794.0,64498.34,31341.46338,2024-04-25 23:59:59.999000+00:00,2007704069.2622728,1375324.0,14808.62959,948738136.268438
2024-04-28 00:00:00+00:00,64498.33,64820.01,63297.48,63770.01,27085.19346,2024-04-26 23:59:59.999000+00:00,1736631357.3537388,1025561.0,13570.23647,870093757.518899
2024-04-29 00:00:00+00:00,63770.0,63923.41,62391.24,63461.98,20933.06052,2024-04-27 23:59:59.999000+00:00,1320337707.7871158,912422.0,9903.95325,624733409.2112879
2024-04-30 00:00:00+00:00,63461.98,64370.0,62781.0,63118.62,16949.20005,2024-04-28 23:59:59.999000+00:00,1078450016.4732296,790652.0,7941.33811,505261267.5695052
2024-05-01 00:00:00+00:00,63118.62,64228.35,61765.53,63866.0,28150.22947,2024-04-29 23:59:59.999000+00:00,1765038324.6837213,1152296.0,13986.59437,877053322.3079969
2024-05-02 00:00:00+00:00,63866.0,64734.0,59191.6,60672.0,54947.65535,2024-04-30 23:59:59.999000+00:00,3372142467.4322524,1985671.0,26385.41614,1620421850.578699
2024-05-03 00:00:00+00:00,60672.01,60841.63,56552.82,58364.97,81166.46823,2024-05-01 23:59:59.999000+00:00,4705572361.7402,2401089.0,38203.57377,2213404278.590011
2024-05-04 00:00:00+00:00,58364.97,59625.0,56911.84,59060.61,47583.81961,2024-05-02 23:59:59.999000+00:00,2778840305.0505786,1572898.0,23240.7537,1356148775.8867364
2024-05-05 00:00:00+00:00,59060.6,63333.0,58811.32,62882.01,43628.40143,2024-05-03 23:59:59.999000+00:00,2658193708.347904,1558661.0,22145.44334,1349687455.5957608
2024-05-06 00:00:00+00:00,62882.01,64540.0,62541.03,63892.04,24368.69282,2024-05-04 23:59:59.999000+00:00,1547468697.8765798,1113509.0,12671.20599,804768764.3062501
2024-05-07 00:00:00+00:00,63892.03,64646.0,62822.17,64012.0,18526.75029,2024-05-05 23:59:59.999000+00:00,1182572239.5306182,992921.0,8954.93439,571783428.2394707
2024-05-08 00:00:00+00:00,64012.0,65500.0,62700.0,63165.19,34674.91949,2024-05-06 23:59:59.999000+00:00,2218131198.4661326,1392557.0,17179.56031,1099303474.2805216
2024-05-09 00:00:00+00:00,63165.18,64422.41,62261.0,62312.08,25598.79472,2024-05-07 23:59:59.999000+00:00,1624531631.592377,1272898.0,12502.38281,793575994.2141025
2024-05-10 00:00:00+00:00,62312.07,63020.22,60888.0,61193.03,26121.19004,2024-05-08 23:59:59.999000+00:00,1623561041.1255188,1415152.0,12669.58179,787749415.5480814
2024-05-11 00:00:00+00:00,61193.03,63429.03,60630.0,63074.01,30660.8061,2024-05-09 23:59:59.999000+00:00,1895849912.7734756,1381957.0,15120.01471,935341755.6782354
2024-05-12 00:00:00+00:00,63074.0,63469.13,60187.12,60799.99,36529.34025,2024-05-10 23:59:59.999000+00:00,2255550468.413852,1500643.0,18066.83174,1116494638.2804892
2024-05-13 00:00:00+00:00,60799.99,61515.0,60487.09,60825.99,13374.56936,2024-05-11 23:59:59.999000+00:00,814928013.4573288,753281.0,6223.09555,379263096.215133
2024-05-14 00:00:00+00:00,60825.99,61888.0,60610.0,61483.99,12753.13236,2024-05-12 23:59:59.999000+00:00,781041632.4623835,727113.0,6416.91108,393132351.8883925
2024-05-15 00:00:00+00:00,61484.0,63450.0,60749.21,62940.08,32733.41839,2024-05-13 23:59:59.999000+00:00,2041896626.6108148,1371433.0,16717.90863,1043060982.35746
2024-05-16 00:00:00+00:00,62940.09,63118.36,61142.77,61577.49,29088.72041,2024-05-14 23:59:59.999000+00:00,1800171876.1676655,1127939.0,13815.81443,855088066.212488
2024-05-17 00:00:00+00:00,61577.49,66444.16,61319.47,66206.5,43559.74719,2024-05-15 23:59:59.999000+00:00,2794259631.8910465,1729454.0,21797.84094,1398781701.4413886
2024-05-18 00:00:00+00:00,66206.51,66752.01,64602.77,65235.21,31106.3671,2024-05-16 23:59:59.999000+00:00,2045507646.8293848,1269793.0,15645.11263,1028962305.104384
2024-05-19 00:00:00+00:00,65235.21,67451.2,65106.38,67024.0,26292.23409,2024-05-17 23:59:59.999000+00:00,1745971822.3447454,1117254.0,13301.09525,883129353.163343
2024-05-20 00:00:00+00:00,67024.0,67400.01,66600.0,66915.2,14441.25774,2024-05-18 23:59:59.999000+00:00,967145944.6835316,734067.0,6911.13424,462859253.5879108
2024-05-21 00:00:00+00:00,66915.2,67700.0,65857.25,66274.01,18025.30409,2024-05-19 23:59:59.999000+00:00,1204989222.8768685,823729.0,8692.17507,581378180.3374597
2024-05-22 00:00:00+00:00,66274.0,71515.56,66060.31,71446.62,50816.7011,2024-05-20 23:59:59.999000+00:00,3485474763.752294,1930939.0,26792.52994,1839346667.540789
2024-05-23 00:00:00+00:00,71446.62,71979.0,69162.94,70148.34,49607.4336,2024-05-21 23:59:59.999000+00:00,3509345769.233608,2137448.0,24686.27911,1746693652.328722
2024-05-24 00:00:00+00:00,70148.34,70666.0,68842.19,69166.62,27673.18026,2024-05-22 23:59:59.999000+00:00,1931700812.3032143,1371973.0,13124.78731,916344293.9104756
2024-05-25 00:00:00+00:00,69166.62,70096.12,66312.16,67969.65,40513.17374,2024-05-23 23:59:59.999000+00:00,2766790260.7886024,1827855.0,19791.15119,1351640092.5813658
2024-05-26 00:00:00+00:00,67969.66,69250.0,66600.12,68549.99,28095.83664,2024-05-24 23:59:59.999000+00:00,1906438696.7156007,1165907.0,14344.29889,973457354.6957756
2024-05-27 00:00:00+00:00,68549.99,69610.0,68500.0,69290.57,12130.39418,2024-05-25 23:59:59.999000+00:00,837339788.9838961,703803.0,5851.95991,403954862.6694792
2024-05-28 00:00:00+00:00,69290.56,69562.23,68128.01,68507.67,11872.11797,2024-05-26 23:59:59.999000+00:00,818914878.9908898,722849.0,5934.62083,409411078.5460924
2024-05-29 00:00:00+00:00,68507.67,70687.56,68250.0,69436.43,23136.92737,2024-05-27 23:59:59.999000+00:00,1604722197.8374028,1219341.0,11709.62174,812172288.2576373
2024-05-30 00:00:00+00:00,69436.43,69591.81,67277.91,68398.39,32622.97042,2024-05-28 23:59:59.999000+00:00,2224860225.7992225,1459351.0,15543.09776,1059920452.3146172
2024-05-31 00:00:00+00:00,68398.4,68935.68,67124.65,67652.42,23159.83149,2024-05-29 23:59:59.999000+00:00,1573095221.6483984,1221044.0,11748.55954,797928379.3669178
2024-06-01 00:00:00+00:00,67652.41,69500.0,67128.0,68352.17,28478.2184,2024-05-30 23:59:59.999000+00:00,1945001081.521587,1272851.0,14074.36655,961595245.1787834
2024-06-02 00:00:00+00:00,68352.17,69044.1,66670.0,67540.01,26690.32184,2024-05-31 23:59:59.999000+00:00,1812659052.2496767,1177860.0,13258.10182,900414200.1161768
2024-06-03 00:00:00+00:00,67540.01,67900.0,67428.44,67766.85,8837.66133,2024-06-01 23:59:59.999000+00:00,598305207.9932046,638484.0,4235.27045,286752060.4028929
2024-06-04 00:00:00+00:00,67766.84,68460.0,67257.47,67765.63,15426.32529,2024-06-02 23:59:59.999000+00:00,1046827665.3829314,812348.0,7760.23377,526768921.1262222
2024-06-05 00:00:00+00:00,67765.62,70288.0,67612.48,68809.9,29633.374,2024-06-03 23:59:59.999000+00:00,2047757076.226836,1253789.0,15308.67275,1058024704.3533732
2024-06-06 00:00:00+00:00,68809.89,71063.45,68567.32,70537.84,29619.78489,2024-06-04 23:59:59.999000+00:00,2069902136.99324,1254515.0,14922.96734,1043071241.6284808
2024-06-07 00:00:00+00:00,70537.83,71758.0,70383.66,71108.0,28703.18082,2024-06-05 23:59:59.999000+00:00,2040073765.8676395,1055115.0,14210.23392,1010053925.7910814
2024-06-08 00:00:00+00:00,71108.0,71700.0,70117.64,70799.06,21842.00449,2024-06-06 23:59:59.999000+00:00,1551467659.1542966,900226.0,10287.3911,730849194.230399
2024-06-09 00:00:00+00:00,70799.06,71997.02,68420.0,69355.6,35598.45045,2024-06-07 23:59:59.999000+00:00,2507250591.3329782,1516415.0,17318.78051,1220810920.344433
2024-06-10 00:00:00+00:00,69355.6,69582.2,69168.02,69310.46,9773.82967,2024-06-08 23:59:59.999000+00:00,678267390.5310388,714103.0,4772.23036,331182466.9003425
2024-06-11 00:00:00+00:00,69310.46,69857.14,69130.24,69648.14,9890.56709,2024-06-09 23:59:59.999000+00:00,687344656.0725566,575583.0,4883.69296,339405376.0815447
2024-06-12 00:00:00+00:00,69648.15,70195.94,69172.29,69540.0,17122.66941,2024-06-10 23:59:59.999000+00:00,1192466549.9691226,936731.0,8412.00246,585909223.775813
